year,month,day,cityid,freq,spend_all,spend_aap,spend_acf,spend_aer,spend_apg,spend_durables,spend_nondurables,spend_grf,spend_gen,spend_hic,spend_hcs,spend_inperson,spend_inpersonmisc,spend_remoteservices,spend_sgh,spend_tws,spend_retail_w_grocery,spend_retail_no_grocery,provisional,date,Outcome,Location,Magnitude,GameDay,PostGame
2022,11,6,23,w,0.285,-0.0503,0.0649,0.209,0.0254,0.0784,0.208,0.191,0.0869,0.418,0.176,0.187,0.682,0.547,-0.0184,0.00872,0.109,0.0646,0,11/6/22,,,,0,0
2022,11,13,23,w,0.212,0.0211,0.17,0.028,0.0773,0.128,0.221,0.252,0.12,0.0132,0.1,0.134,0.0842,0.445,0.275,0.11,0.166,0.12,0,11/13/22,,,,0,0
2022,11,20,23,w,0.248,0.118,0.0834,0.449,0.197,0.237,0.276,0.234,0.263,0.409,0.151,0.125,0.36,0.413,0.392,-0.0788,0.231,0.227,0,11/20/22,1,1,0,1,0
2022,11,27,23,w,0.183,0.0549,0.0715,0.136,0.0429,0.0701,0.186,0.207,0.0347,-0.076,-0.056,0.0352,-0.0342,0.469,0.56,0.0322,0.0926,0.0402,0,11/27/22,0,0,0,1,0
2022,12,4,23,w,0.177,-0.0472,0.0886,0.225,-0.0268,0.0277,0.126,0.137,-0.00998,-0.199,0.0803,0.144,0.461,0.315,0.296,-0.022,0.0385,-0.00734,0,12/4/22,1,1,0,1,0
2022,12,11,23,w,0.269,0.0476,0.125,0.788,0.0155,0.0497,0.191,0.221,-0.00899,0.0989,-0.125,0.219,0.684,0.547,-0.0624,0.0374,0.0845,0.022,0,12/11/22,1,0,0,1,0
2022,12,18,23,w,0.194,0.0206,0.0861,0.499,0.017,0.196,0.138,0.18,0.0156,0.026,-0.0616,0.063,0.114,0.393,0.0267,-0.133,0.0938,0.0527,0,12/18/22,,,,0,0
2022,12,25,23,w,0.269,0.129,-0.0161,0.142,0.194,0.0297,0.304,0.278,0.242,0.000895,0.594,0.0884,0.247,0.62,0.473,0.0132,0.2,0.157,0,12/25/22,,,,0,1
2023,1,1,23,w,0.293,-0.151,0.159,0.365,-0.159,0.0393,0.0473,0.062,-0.166,-0.0272,0.43,0.354,0.739,0.677,-0.0547,0.494,-0.0556,-0.118,0,1/1/23,0,1,0,1,0
2023,1,8,23,w,0.234,0.105,-0.0816,0.204,0.0845,0.184,0.216,0.146,0.0695,0.33,0.164,0.0518,0.421,0.533,0.0131,-0.094,0.142,0.14,0,1/8/23,0,0,0,1,0
2023,1,15,23,w,0.216,-0.00252,0.129,0.404,0.0746,0.0573,0.208,0.175,0.13,0.278,0.176,0.126,0.293,0.484,0.135,-0.171,0.132,0.105,0,1/15/23,0,0,2,1,0
2023,1,22,23,w,0.285,-0.0673,0.272,1,0.0297,-0.0401,0.172,0.129,0.104,0.0876,0.202,0.24,0.188,0.678,0.291,-0.0116,0.0123,-0.057,0,1/22/23,,,,0,0
2023,1,29,23,w,0.239,-0.0231,0.285,0.109,0.0686,0.121,0.141,0.12,0.134,-0.0397,0.323,0.105,0.114,0.511,0.0113,-0.255,0.105,0.0953,0,1/29/23,,,,0,0
2023,2,5,23,w,0.359,-0.0691,0.257,0.861,0.058,0.0166,0.237,0.228,0.156,0.137,-0.0824,0.291,0.703,0.655,-0.231,0.0279,0.121,0.0593,0,2/5/23,,,,0,0
2023,2,12,23,w,0.278,0.0477,0.294,1.23,0.106,0.0674,0.282,0.296,0.151,0.148,-0.0509,0.17,0.111,0.491,-0.0237,-0.149,0.167,0.0932,0,2/12/23,,,,0,0
2023,2,19,23,w,0.274,0.0065,0.18,0.528,0.122,0.122,0.244,0.238,0.23,0.239,0.0696,0.149,0.373,0.655,-0.0853,-0.152,0.197,0.172,0,2/19/23,,,,0,0
2023,2,26,23,w,0.331,0.287,0.219,0.741,0.255,0.0577,0.227,0.145,0.232,-0.0614,0.541,0.225,0.353,0.722,-0.158,-0.119,0.159,0.166,0,2/26/23,,,,0,0
2023,3,5,23,w,0.335,0.184,0.249,0.326,0.214,0.0851,0.26,0.218,0.242,0.494,-0.0668,0.22,0.601,0.629,0.515,-0.0434,0.215,0.212,0,3/5/23,,,,0,0
2023,3,12,23,w,0.267,0.0405,0.122,0.3,0.0664,0.0294,0.197,0.325,0.0891,0.169,0.167,0.196,0.576,0.572,0.01,0.0373,0.162,0.0749,0,3/12/23,,,,0,0
2023,3,19,23,w,0.29,0.0135,0.222,0.97,0.0938,-0.014,0.233,0.255,0.168,0.118,0.0289,0.185,0.38,0.627,0.0339,-0.149,0.131,0.0631,0,3/19/23,,,,0,0
2023,3,26,23,w,0.223,-0.0124,0.141,0.423,0.109,0.0274,0.234,0.238,0.223,0.0103,0.243,0.073,0.0931,0.515,-0.191,-0.245,0.123,0.0578,0,3/26/23,,,,0,0
2023,4,2,23,w,0.27,-0.00615,0.121,0.243,0.0383,0.077,0.187,0.22,0.0806,0.0637,0.135,0.14,0.707,0.592,0.0521,-0.248,0.142,0.0976,0,4/2/23,,,,0,0
2023,4,9,23,w,0.277,-0.0666,0.172,0.282,0.055,0.0342,0.235,0.361,0.185,-0.109,0.169,0.219,0.708,0.545,0.135,-0.0899,0.136,0.0247,0,4/9/23,,,,0,0
2023,4,16,23,w,0.302,-0.093,0.119,0.779,0.0827,0.136,0.179,0.0948,0.266,0.0235,0.147,0.183,0.489,0.605,0.685,-0.0653,0.168,0.215,0,4/16/23,,,,0,0
2023,4,23,23,w,0.289,-0.0332,0.126,0.495,-0.0362,0.13,0.143,0.223,-0.0375,-0.014,0.183,0.151,0.201,0.722,0.00175,0.0201,0.11,0.0512,0,4/23/23,,,,0,0
2023,4,30,23,w,0.21,-0.00697,0.191,-0.00454,0.0963,0.174,0.264,0.309,0.191,0.278,0.163,0.025,0.133,0.386,0.281,-0.357,0.201,0.144,0,4/30/23,,,,0,0
2023,5,7,23,w,0.315,-0.0852,0.0969,0.562,0.00856,0.104,0.108,0.11,0.0877,0.0736,0.131,0.27,0.835,0.639,0.0401,0.148,0.0882,0.0741,0,5/7/23,,,,0,0
2023,5,14,23,w,0.323,0.156,0.104,0.819,0.157,0.0321,0.253,0.171,0.159,0.146,0.0924,0.146,0.357,0.8,0.53,-0.14,0.165,0.16,0,5/14/23,,,,0,0
2023,5,21,23,w,0.302,0.0325,0.0936,0.892,0.113,0.0203,0.188,0.148,0.178,0.0791,0.282,0.168,0.302,0.737,0.348,-0.0589,0.129,0.116,0,5/21/23,,,,0,0
2023,5,28,23,w,0.25,-0.0675,0.0915,0.257,0.0161,0.0915,0.162,0.219,0.0909,-0.00325,0.0314,0.0814,0.387,0.69,0.282,-0.224,0.112,0.0542,0,5/28/23,,,,0,0
2023,6,4,23,w,0.265,-0.00817,0.123,0.365,0.0432,0.0205,0.157,0.207,0.0835,-0.0674,-0.0621,0.146,0.802,0.64,-0.0217,-0.213,0.0969,0.0383,0,6/4/23,,,,0,0
2023,6,11,23,w,0.226,0.00421,0.103,0.147,0.142,-0.0363,0.231,0.227,0.265,-0.261,0.32,0.0302,0.251,0.562,0.172,-0.401,0.106,0.0412,0,6/11/23,,,,0,0
2023,6,18,23,w,0.265,0.0131,0.101,0.372,0.14,0.0692,0.261,0.295,0.249,-0.255,0.127,0.0531,0.0719,0.694,0.47,-0.217,0.177,0.115,0,6/18/23,,,,0,0
2023,6,25,23,w,0.264,0.0061,0.103,0.334,0.117,0.0133,0.297,0.376,0.213,-0.324,0.0881,0.0587,0.0381,0.715,0.0647,-0.138,0.163,0.0507,0,6/25/23,,,,0,0
2023,7,2,23,w,0.273,0.00212,0.0474,0.519,0.0923,-0.02,0.242,0.296,0.162,0.0116,0.187,0.115,0.481,0.659,0.479,-0.19,0.167,0.0974,0,7/2/23,,,,0,0
2023,7,9,23,w,0.215,-0.00219,0.0919,-0.0196,0.103,0.131,0.254,0.263,0.184,0.13,0.184,0.043,0.269,0.434,0.815,-0.257,0.175,0.124,0,7/9/23,,,,0,0
2023,7,16,23,w,0.234,-0.0493,0.0356,0.41,0.0793,0.0952,0.236,0.215,0.177,-0.041,0.099,0.0743,0.199,0.486,0.216,-0.0869,0.15,0.113,0,7/16/23,,,,0,0
2023,7,23,23,w,0.249,0.0222,0.078,0.152,0.125,0.129,0.237,0.255,0.208,0.0225,0.0884,0.0319,0.102,0.603,0.456,-0.214,0.168,0.117,0,7/23/23,,,,0,0
2023,7,30,23,w,0.173,0.0873,0.109,0.0246,0.164,-0.0116,0.267,0.282,0.224,0.0345,0.0436,-0.012,-0.0143,0.424,0.181,-0.315,0.165,0.0993,0,7/30/23,,,,0,0
2023,8,6,23,w,0.339,-0.00516,0.0228,0.471,0.0878,0.0191,0.198,0.169,0.166,0.0427,0.211,0.201,0.83,0.802,0.304,-0.0465,0.111,0.0768,0,8/6/23,,,,0,0
2023,8,13,23,w,0.277,-0.00648,0.146,0.668,0.0663,0.0558,0.256,0.289,0.129,0.282,0.303,0.181,0.32,0.546,0.185,-0.0978,0.119,0.0305,0,8/13/23,,,,0,0
2023,8,20,23,w,0.278,0.146,0.161,0.455,0.16,0.0282,0.29,0.244,0.174,-0.0245,0.211,0.144,0.17,0.612,0.0418,-0.0838,0.166,0.124,0,8/20/23,,,,0,0
2023,8,27,23,w,0.212,0.0699,0.111,0.435,0.131,-0.121,0.274,0.296,0.184,0.0762,0.0982,0.0654,0.153,0.541,-0.024,-0.294,0.15,0.073,0,8/27/23,,,,0,0
2023,9,3,23,w,0.321,-0.17,0.0772,0.487,-0.0107,0.029,0.21,0.336,0.143,0.137,0.126,0.114,0.677,0.715,0.211,-0.334,0.145,0.05,0,9/3/23,,,,0,0
2023,9,10,23,w,0.219,0.035,0.0892,0.499,0.149,0.0249,0.275,0.277,0.239,-0.0468,0.256,0.0893,0.26,0.337,-0.0874,-0.247,0.161,0.0942,0,9/10/23,1,1,0,1,0
2023,9,17,23,w,0.277,0.0337,0.0444,0.804,0.0438,-0.0498,0.224,0.245,0.0502,-0.0014,0.00117,0.0898,0.31,0.515,0.12,-0.182,0.0911,0.00781,0,9/17/23,1,0,1,1,0
2023,9,24,23,w,0.339,0.0424,0.0882,1.3,0.196,0.0407,0.297,0.329,0.337,0.101,0.623,0.219,0.204,0.655,0.492,0.0266,0.239,0.186,0,9/24/23,0,1,0,1,0
2023,10,1,23,w,0.256,0.0814,0.119,0.489,0.238,-0.135,0.374,0.357,0.381,-0.0227,0.211,0.0553,0.273,0.527,-0.272,-0.381,0.168,0.0685,0,10/1/23,1,0,0,1,0
2023,10,8,23,w,0.462,-0.0476,0.15,1.13,0.174,0.135,0.324,0.337,0.408,0.098,0.163,0.353,0.907,0.843,0.178,0.191,0.223,0.158,0,10/8/23,0,0,1,1,0
2023,10,15,23,w,0.408,-0.0175,0.101,0.547,0.0609,0.133,0.297,0.286,0.131,0.0575,0.726,0.264,0.496,0.743,-0.0245,0.15,0.189,0.135,0,10/15/23,1,2,0,1,0
2023,10,22,23,w,0.306,-0.0263,0.0387,0.802,0.123,-0.00452,0.297,0.313,0.267,0.044,0.405,0.129,0.127,0.604,0.0387,0.00451,0.159,0.0792,0,10/22/23,1,1,0,1,0
2023,10,29,23,w,0.196,-0.0826,0.188,0.54,-0.00106,0.0257,0.264,0.36,0.0761,-0.121,-0.0671,0.00765,0.136,0.427,0.352,-0.459,0.126,0.00644,0,10/29/23,1,0,0,1,0
2023,11,5,23,w,0.3,-0.0573,0.0428,1.02,0.0118,0.0178,0.233,0.303,0.068,-0.00856,0.142,0.215,0.694,0.519,0.0408,-0.0236,0.12,0.0241,0,11/5/23,1,1,0,1,0
2023,11,12,23,w,0.282,0.0851,0.151,0.478,0.0422,-0.00143,0.23,0.318,0.0101,-0.0503,0.186,0.195,0.247,0.623,0.26,0.13,0.157,0.0717,0,11/12/23,0,1,1,1,0
2023,11,19,23,w,0.272,0.0403,0.0994,1.29,0.153,0.102,0.283,0.306,0.247,0.378,0.334,0.206,0.421,0.406,0.0451,-0.0672,0.215,0.162,0,11/19/23,,,,0,1
2023,11,26,23,w,0.22,0.103,0.123,0.421,0.04,0.0137,0.237,0.289,-0.0112,0.0228,0.0412,0.0518,-0.0991,0.523,0.38,-0.0963,0.12,0.0438,0,11/26/23,1,0,0,1,0
2023,12,3,23,w,0.238,0.0338,0.128,0.432,0.034,0.0623,0.191,0.216,0.0349,0.266,0.255,0.145,0.376,0.395,0.304,-0.156,0.118,0.0721,0,12/3/23,,,,0,0
2023,12,10,23,w,0.323,-0.0746,0.108,0.613,-0.049,0.0706,0.199,0.292,-0.0281,0.454,0.0462,0.245,0.619,0.669,-0.0613,0.244,0.102,0.017,0,12/10/23,1,1,0,1,0
2023,12,17,23,w,0.287,0.0809,0.0952,0.606,0.066,-0.00474,0.28,0.353,0.0551,0.108,0.181,0.163,0.404,0.565,0.341,-0.075,0.172,0.09,0,12/17/23,1,0,1,1,0
2023,12,24,23,w,0.268,0.0529,0.0989,0.5,0.123,0.154,0.335,0.561,0.182,0.213,-0.204,0.0474,0.26,0.441,0.207,-0.288,0.266,0.137,0,12/24/23,,,,0,0
2023,12,31,23,w,0.283,-0.15,0.153,0.396,-0.194,-0.065,0.073,0.167,-0.226,0.14,0.591,0.26,0.487,0.733,-0.212,0.132,-0.0453,-0.156,0,12/31/23,1,1,0,1,0
2024,1,7,23,w,0.31,0.00283,-0.064,0.872,0.0777,0.0416,0.281,0.278,0.127,0.205,0.201,0.113,0.476,0.694,-0.0359,-0.12,0.168,0.0987,0,1/7/24,,,,0,1
2024,1,14,23,w,0.269,0.00298,0.109,0.549,0.0946,0.0131,0.266,0.288,0.161,0.283,0.261,0.131,0.109,0.619,0.263,-0.0196,0.177,0.105,0,1/14/24,,,,0,0
2024,1,21,23,w,0.306,-0.0997,0.118,1.54,0.0445,-0.148,0.223,0.325,0.155,0.0315,-0.0798,0.138,0.0395,0.862,-0.136,-0.0407,0.0656,-0.0873,0,1/21/24,,,,0,1
2024,1,28,23,w,0.241,-0.00737,0.241,0.446,0.127,0.0633,0.2,0.236,0.223,0.0553,0.293,0.098,0.119,0.596,0.0646,-0.327,0.168,0.122,0,1/28/24,0,1,2,1,0
2024,2,4,23,w,0.389,-0.154,0.231,1.11,-0.0125,-0.0709,0.223,0.267,0.0962,0.258,0.0323,0.283,0.59,0.808,-0.405,0.0293,0.0967,0.000189,0,2/4/24,,,,0,0
2024,2,11,23,w,0.295,-0.11,0.246,1.13,0.0392,-0.0086,0.278,0.423,0.154,-0.135,0.16,0.164,0.139,0.577,-0.139,-0.197,0.184,0.0496,0,2/11/24,,,,0,0
2024,2,18,23,w,0.264,-0.13,0.0974,0.789,0.101,-0.00442,0.264,0.265,0.315,-0.0947,0.107,0.091,0.293,0.642,0.131,-0.262,0.155,0.0915,0,2/18/24,,,,0,0
2024,2,25,23,w,0.361,0.176,0.171,1,0.199,-0.000519,0.258,0.195,0.219,-0.0714,0.413,0.186,0.282,0.857,-0.11,-0.156,0.129,0.0889,0,2/25/24,,,,0,0
2024,3,3,23,w,0.38,0.14,0.241,0.454,0.207,-0.0171,0.261,0.231,0.267,0.241,-0.00774,0.182,0.425,0.83,0.302,-0.127,0.17,0.132,0,3/3/24,,,,0,0
2024,3,10,23,w,0.34,-0.00343,0.138,0.367,0.0637,-0.035,0.224,0.382,0.12,0.0613,0.0977,0.234,0.759,0.833,0.236,0.0598,0.17,0.0587,0,3/10/24,,,,0,0
2024,3,17,23,w,0.374,0.0674,0.215,1.24,0.185,-0.0861,0.299,0.289,0.293,0.396,0.358,0.212,0.328,0.805,0.143,-0.178,0.194,0.142,0,3/17/24,,,,0,0
2024,3,24,23,w,0.31,0.0645,0.157,0.747,0.162,-0.0617,0.302,0.342,0.255,-0.122,0.269,0.0671,-0.00643,0.739,0.00587,-0.316,0.166,0.0673,0,3/24/24,,,,0,0
2024,3,31,23,w,0.289,0.0123,0.234,0.242,0.0507,-0.0704,0.251,0.314,0.0877,-0.094,-0.0391,0.107,0.312,0.673,-0.0968,-0.273,0.14,0.0437,0,3/31/24,,,,0,0
2024,4,7,23,w,0.393,-0.17,0.123,0.657,0.0405,-0.0066,0.251,0.261,0.261,-0.242,0.379,0.306,0.925,0.806,0.426,0.0545,0.0933,0.00889,0,4/7/24,,,,0,0
2024,4,14,23,w,0.234,-0.207,0.0466,0.685,-0.00225,-0.00399,0.145,0.0323,0.211,-0.0026,0.327,0.0811,0.227,0.609,0.533,-0.229,0.0779,0.108,0,4/14/24,,,,0,0
2024,4,21,23,w,0.324,-0.106,0.181,0.814,-0.0462,0.0101,0.188,0.336,0.00301,-0.168,0.341,0.162,0.133,0.829,0.0314,-0.162,0.13,0.027,0,4/21/24,,,,0,0
2024,4,28,23,w,0.22,-0.0737,0.243,0.0596,0.0758,-0.0447,0.345,0.556,0.212,0.154,0.151,0.00856,-0.0437,0.423,-0.207,-0.398,0.221,0.0486,0,4/28/24,,,,0,0
2024,5,5,23,w,0.395,-0.0812,0.0953,0.586,0.0499,0.0243,0.175,0.162,0.16,0.26,0.224,0.294,0.935,0.867,-0.222,0.136,0.102,0.0658,0,5/5/24,,,,0,0
2024,5,12,23,w,0.376,0.126,0.131,0.789,0.155,-0.0368,0.279,0.229,0.178,-0.0185,0.222,0.179,0.371,0.951,0.41,-0.0947,0.165,0.127,0,5/12/24,,,,0,0
2024,5,19,23,w,0.343,-0.0236,0.145,1.25,0.0542,-0.012,0.196,0.183,0.117,-0.144,0.628,0.192,0.118,0.871,0.626,-0.169,0.109,0.066,0,5/19/24,,,,0,0
2024,5,26,23,w,0.286,-0.0796,0.11,0.532,0.0275,-0.0243,0.228,0.277,0.123,-0.0835,0.0397,0.124,0.356,0.724,0.373,-0.128,0.128,0.0476,0,5/26/24,,,,0,0
2024,6,2,23,w,0.311,-0.0336,0.147,0.537,0.0257,0.00359,0.179,0.259,0.0721,-0.0314,-0.0449,0.13,0.656,0.771,0.514,-0.283,0.145,0.0844,1,6/2/24,,,,0,0
2024,6,9,23,w,0.293,-0.0895,0.132,0.188,0.0533,-0.0338,0.227,0.313,0.18,-0.132,0.114,0.0736,0.303,0.746,0.893,-0.255,0.125,0.0252,1,6/9/24,,,,0,0
2024,6,16,23,w,0.284,0.00472,0.0622,0.633,0.116,-0.102,0.268,0.347,0.213,-0.317,0.361,0.0586,-0.0316,0.838,0.044,-0.162,0.149,0.0449,1,6/16/24,,,,0,0
